node,resource_name,resource_code,direction,pol_min_power_of_unit,pol_min_power_of_unit_plant,pol_max_power_of_unit_plant,pol_max_power_of_unit,from_dtime,from_dtime_utc,to_dtime,to_dtime_utc,time_conditions,limiting_element,add_cond,business_date,publication_ts,publication_ts_utc
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Karolin B2 , Karolin B3",,,,,1.0,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,3.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Turów B02, Turów B03, Turów B04, Turów B05, Turów B06",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Ostrołęka B B01, Ostrołęka B B02, Ostrołęka B B03",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,Ostrołęka B B01,,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Połaniec B2, Połaniec B3, Połaniec B4",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Bełchatów B02, Bełchatów B03, Bełchatów B04, Bełchatów B05",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Bełchatów B06, Bełchatów B07, Bełchatów B08, Bełchatów B09, Bełchatów B10, Bełchatów B11, Bełchatów B12",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Rybnik B5, Rybnik B6",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Opole B1, Opole B2, Opole B3, Opole B4, Opole B5, Opole B6",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,Łagisza B10,,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Połaniec B2, Połaniec B3, Połaniec B4, Połaniec B5, Połaniec B6, Połaniec B7",,,2.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Solina H1, Solina H2, Solina H3, Solina H4",,,,174.0,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,,893.0,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Kozienice 1 B2, Kozienice 1 B6",,,1.0,,,,,,,,,,2025-03-12,2025-03-12 22:13:00.516,2025-03-12 21:13:00.516
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Karolin B2 , Karolin B3",,,,,1.0,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,3.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Turów B02, Turów B03, Turów B04, Turów B05, Turów B06",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Ostrołęka B B01, Ostrołęka B B02, Ostrołęka B B03",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,Ostrołęka B B01,,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Połaniec B2, Połaniec B3, Połaniec B4",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Bełchatów B02, Bełchatów B03, Bełchatów B04, Bełchatów B05",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Bełchatów B06, Bełchatów B07, Bełchatów B08, Bełchatów B09, Bełchatów B10, Bełchatów B11, Bełchatów B12",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Rybnik B5, Rybnik B6",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,EC Stalowa Wola  B12,,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Opole B1, Opole B2, Opole B3, Opole B4, Opole B5, Opole B6",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Łaziska 3 B09, Łaziska 3 B10, Łaziska 3 B11, Łaziska 3 B12",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,Łagisza B10,,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Połaniec B2, Połaniec B3, Połaniec B4, Połaniec B5, Połaniec B6, Połaniec B7",,,2.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Solina H1, Solina H2, Solina H3, Solina H4",,,,180.0,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Kozienice 1 B2, Kozienice 1 B6",,,1.0,,,,,,,,,,2025-03-13,2025-03-13 22:13:10.352,2025-03-13 21:13:10.352
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Karolin B2 , Karolin B3",,,,,1.0,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,Kozienice 1 B4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,2.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,2.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,3.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Dolna Odra B5, Dolna Odra B6, Dolna Odra B7, Dolna Odra B8",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Turów B02, Turów B03, Turów B04, Turów B05, Turów B06",,,2.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Ostrołęka B B01, Ostrołęka B B02, Ostrołęka B B03",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,Ostrołęka B B01,,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Połaniec B2, Połaniec B3, Połaniec B4",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Bełchatów B02, Bełchatów B03, Bełchatów B04, Bełchatów B05",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Bełchatów B06, Bełchatów B07, Bełchatów B08, Bełchatów B09, Bełchatów B10, Bełchatów B11, Bełchatów B12",,,2.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Rybnik B5, Rybnik B6",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Opole B1, Opole B2, Opole B3, Opole B4, Opole B5, Opole B6",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Łaziska 3 B09, Łaziska 3 B10, Łaziska 3 B11, Łaziska 3 B12",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,Łagisza B10,,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Połaniec B2, Połaniec B3, Połaniec B4, Połaniec B5, Połaniec B6, Połaniec B7",,,2.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Solina H3, Solina H4",,,,,1.0,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Kozienice 1 B2, Kozienice 1 B6",,,1.0,,,,,,,,,,2025-03-14,2025-03-14 22:59:50.373,2025-03-14 21:59:50.373
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,2.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,Gryfino Blok 9,,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Turów B02, Turów B03, Turów B04, Turów B05, Turów B06",,,2.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Ostrołęka B B01, Ostrołęka B B02, Ostrołęka B B03",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,Ostrołęka B B01,,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Bełchatów B02, Bełchatów B03, Bełchatów B04, Bełchatów B05",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Bełchatów B06, Bełchatów B07, Bełchatów B08, Bełchatów B09, Bełchatów B10, Bełchatów B11, Bełchatów B12",,,2.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Jaworzno 2  B7, Łagisza B10",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Opole B5, Opole B6",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Gryfino Blok 10, Gryfino Blok 9",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Solina H1, Solina H2, Solina H3, Solina H4",,,,169.0,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,,984.0,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,Jaworzno 3 B2,,200.0,,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,Połaniec B3,,200.0,,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Połaniec B5, Połaniec B7",,400.0,,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,Kozienice 1 B7,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,Porąbka Żar H2,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Porąbka Żar H1, Porąbka Żar H2, Porąbka Żar H3, Porąbka Żar H4",,0.0,0.0,0.0,0.0,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Kozienice 1 B2, Kozienice 1 B6",,,1.0,,,,,,,,,,2025-03-15,2025-03-15 23:09:55.373,2025-03-15 22:09:55.373
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Opole B5, Opole B6",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,2.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Gryfino Blok 10, Gryfino Blok 9",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,Łagisza B10,,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Turów B02, Turów B03, Turów B04, Turów B05, Turów B06",,,2.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Ostrołęka B B01, Ostrołęka B B02, Ostrołęka B B03",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,Ostrołęka B B01,,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Bełchatów B02, Bełchatów B03, Bełchatów B04, Bełchatów B05",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Bełchatów B06, Bełchatów B07, Bełchatów B08, Bełchatów B09, Bełchatów B10, Bełchatów B11, Bełchatów B12",,,2.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Łaziska 3 B11, Łaziska 3 B12",,,1.0,,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Solina H1, Solina H2, Solina H3, Solina H4",,,,179.0,,,,,,,,,2025-03-16,2025-03-16 22:13:30.493,2025-03-16 21:13:30.493
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,Kozienice 1 B4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,2.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Turów B02, Turów B03, Turów B04, Turów B05, Turów B06",,,2.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Ostrołęka B B01, Ostrołęka B B02, Ostrołęka B B03",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Bełchatów B02, Bełchatów B03, Bełchatów B04, Bełchatów B05",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Bełchatów B06, Bełchatów B07, Bełchatów B08, Bełchatów B09, Bełchatów B10, Bełchatów B11, Bełchatów B12",,,2.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,ESP Żarnowiec H4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,2.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8, Kozienice 2 B09, Kozienice 2 B10, Kozienice 2 B11",,,3.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Połaniec B2, Połaniec B3, Połaniec B4",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,,893.0,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Opole B1, Opole B2",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Opole B1, Opole B2, Opole B3, Opole B4, Opole B5, Opole B6",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Łaziska 3 B09, Łaziska 3 B10",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Łaziska 3 B11, Łaziska 3 B12",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Połaniec B2, Połaniec B3, Połaniec B4, Połaniec B5, Połaniec B6, Połaniec B7",,,2.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Solina H1, Solina H2, Solina H3, Solina H4",,,,144.0,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Kozienice 1 B2, Kozienice 1 B6",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Łaziska 3 B09, Łaziska 3 B10",,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,Rybnik B5,,,1.0,,,,,,,,,,2025-03-17,2025-03-17 22:39:45.532,2025-03-17 21:39:45.532
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,1.0,,,,,,,,,,2025-03-18,2025-03-18 23:04:55.506,2025-03-18 22:04:55.506
,,"Jaworzno 2  B7, Jaworzno 3 B1, Jaworzno 3 B2, Jaworzno 3 B3, Jaworzno 3 B4, Jaworzno 3 B5, Jaworzno 3 B6",,,2.0,,,,,,,,,,2025-03-18,2025-03-18 23:04:55.506,2025-03-18 22:04:55.506
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,2.0,,,,,,,,,,2025-03-18,2025-03-18 23:04:55.506,2025-03-18 22:04:55.506
,,"Kozienice 1 B1, Kozienice 1 B3, Kozienice 1 B4, Kozienice 1 B5, Kozienice 1 B7, Kozienice 1 B8",,,1.0,,,,,,,,,,2025-03-18,2025-03-18 23:04:55.506,2025-03-18 22:04:55.506
,,Kozienice 1 B4,,0.0,0.0,0.0,0.0,,,,,,,,2025-03-18,2025-03-18 23:04:55.506,2025-03-18 22:04:55.506
