dtime_utc,period_utc,dtime,period,business_date,publication_ts,publication_ts_utc,jg,pv,wi,demand,jga,jgm,jgo,jgm1,jgm2,jgw1,jgw2,jgz1,jgz2,jgz3,jnwrb,swm_p,swm_np
2025-02-06 15:45:00,15:30 - 15:45,2025-02-06 16:45:00,16:30 - 16:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14290.152,122.103,782.738,23465.2,,-4.017,,175.57,,14114.582,,,,,6016.706,2563.282,577.176
2025-02-06 16:00:00,15:45 - 16:00,2025-02-06 17:00:00,16:45 - 17:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14622.696,169.962,839.744,23688.824,,-4.208,,438.21,,14184.486,,,,,6106.765,2407.124,580.748
2025-02-06 16:15:00,16:00 - 16:15,2025-02-06 17:15:00,17:00 - 17:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15383.445,0.0,926.67,23706.848,,-4.208,,793.109,,14590.335,,,,,6141.561,1600.238,606.611
2025-02-06 16:30:00,16:15 - 16:30,2025-02-06 17:30:00,17:15 - 17:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15327.334,0.0,992.532,23773.54,,-4.208,,793.697,,14533.638,,,,,6229.538,1635.108,602.268
2025-02-06 16:45:00,16:30 - 16:45,2025-02-06 17:45:00,17:30 - 17:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15346.986,0.0,1053.729,23856.182,,-4.017,,766.869,,14580.117,,,,,6297.424,1588.944,606.744
2025-02-06 17:00:00,16:45 - 17:00,2025-02-06 18:00:00,17:45 - 18:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14807.877,0.0,1078.987,23491.092,,-4.208,,803.692,,14004.185,,,,,6353.628,1673.421,651.173
2025-02-06 17:15:00,17:00 - 17:15,2025-02-06 18:15:00,18:00 - 18:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14895.487,0.0,1159.144,23278.111,,-4.208,,787.726,,14107.761,,,,,6398.094,1351.533,649.805
2025-02-06 17:30:00,17:15 - 17:30,2025-02-06 18:30:00,18:15 - 18:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14758.606,0.0,1230.563,23388.004,,-4.208,,689.163,,14069.442,,,,,6465.363,1526.996,651.146
2025-02-06 17:45:00,17:30 - 17:45,2025-02-06 18:45:00,18:30 - 18:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14956.482,0.0,1316.442,23618.09,,-4.17,,689.038,,14267.444,,,,,6543.261,1476.771,650.746
2025-02-06 18:00:00,17:45 - 18:00,2025-02-06 19:00:00,18:45 - 19:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14849.283,0.0,1374.54,23434.48,,-4.17,,723.079,,14126.203,,,,,6590.276,1308.577,689.815
2025-02-06 18:15:00,18:00 - 18:15,2025-02-06 19:15:00,19:00 - 19:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15338.738,0.0,1405.073,23458.768,,-4.208,,736.625,,14602.113,,,,,6570.702,884.051,692.184
2025-02-06 18:30:00,18:15 - 18:30,2025-02-06 19:30:00,19:15 - 19:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15140.473,0.0,1392.634,23307.361,,-4.208,,603.219,,14537.253,,,,,6571.305,924.277,691.014
2025-02-06 18:45:00,18:30 - 18:45,2025-02-06 19:45:00,19:30 - 19:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15219.01,0.0,1340.825,23292.47,,-4.17,,541.153,,14677.856,,,,,6492.144,899.108,689.878
2025-02-06 19:00:00,18:45 - 19:00,2025-02-06 20:00:00,19:45 - 20:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15000.68,0.0,1316.57,23111.164,,-4.17,,493.82,,14506.86,,,,,6475.122,925.52,707.712
2025-02-06 19:15:00,19:00 - 19:15,2025-02-06 20:15:00,20:00 - 20:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14902.502,0.0,1305.696,22955.81,,-4.208,,168.288,,14734.214,,,,,6398.406,961.522,717.687
2025-02-06 19:30:00,19:15 - 19:30,2025-02-06 20:30:00,20:15 - 20:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14595.36,0.0,1284.995,22726.668,,-4.017,,20.671,,14574.688,,,,,6356.527,1069.372,719.726
2025-02-06 19:45:00,19:30 - 19:45,2025-02-06 20:45:00,20:30 - 20:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14423.958,0.0,1223.193,22496.06,,-4.208,,175.928,,14248.03,,,,,6290.553,1070.028,721.83
2025-02-06 20:00:00,19:45 - 20:00,2025-02-06 21:00:00,20:45 - 21:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14516.622,0.0,1221.485,22230.105,,-4.208,,175.71,,14340.913,,,,,6274.878,807.784,629.63
2025-02-06 20:15:00,20:00 - 20:15,2025-02-06 21:15:00,21:00 - 21:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,15330.792,0.0,1203.159,21899.68,,-4.36,,218.826,,15111.966,,,,,6223.616,-137.463,509.595
2025-02-06 20:30:00,20:15 - 20:30,2025-02-06 21:30:00,21:15 - 21:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14623.445,0.0,1159.031,21439.441,,-4.36,,155.3,,14468.145,,,,,6182.501,140.582,514.074
2025-02-06 20:45:00,20:30 - 20:45,2025-02-06 21:45:00,21:30 - 21:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14018.839,0.0,1202.836,20740.283,,-8.148,,155.2,,13863.639,,,,,6219.756,13.989,515.248
2025-02-06 21:00:00,20:45 - 21:00,2025-02-06 22:00:00,21:45 - 22:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13656.023,0.0,1138.388,20279.768,,-14.607,,155.7,,13500.323,,,,,6158.772,-183.829,689.109
2025-02-06 21:15:00,21:00 - 21:15,2025-02-06 22:15:00,22:00 - 22:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13974.728,0.0,1119.82,20070.615,,-14.645,,234.9,,13739.828,,,,,6133.282,-738.918,720.97
2025-02-06 21:30:00,21:15 - 21:30,2025-02-06 22:30:00,22:15 - 22:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13548.68,0.0,1069.137,19863.672,,-14.645,,0.0,,13548.68,,,,,6074.324,-464.955,721.468
2025-02-06 21:45:00,21:30 - 21:45,2025-02-06 22:45:00,22:30 - 22:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13184.768,0.0,1148.503,19746.387,,-14.645,,0.0,,13184.768,,,,,6146.466,-282.042,723.739
2025-02-06 22:00:00,21:45 - 22:00,2025-02-06 23:00:00,22:45 - 23:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12932.644,0.0,1183.529,19218.273,,-14.988,,0.0,,12932.644,,,,,6190.274,-656.236,794.48
2025-02-06 22:15:00,22:00 - 22:15,2025-02-06 23:15:00,23:00 - 23:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12630.594,0.0,1208.408,19030.184,,-14.988,,0.0,,12630.594,,,,,6214.271,-632.177,829.584
2025-02-06 22:30:00,22:15 - 22:30,2025-02-06 23:30:00,23:15 - 23:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12158.152,0.0,1213.392,18564.271,,-14.798,,0.0,,12158.152,,,,,6205.116,-622.654,831.156
2025-02-06 22:45:00,22:30 - 22:45,2025-02-06 23:45:00,23:30 - 23:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11974.319,0.0,1241.39,18340.775,,-215.904,,0.0,,11974.319,,,,,6250.13,-495.16,831.29
2025-02-06 23:00:00,22:45 - 23:00,2025-02-07 00:00:00,23:45 - 24:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11631.075,0.0,1251.012,17926.885,,-215.904,,0.0,,11631.075,,,,,6241.985,-497.703,774.432
2025-02-06 23:15:00,23:00 - 23:15,2025-02-07 00:15:00,00:00 - 00:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11430.431,0.0,1278.999,17741.977,,-215.942,,0.0,,11430.431,,,,,6285.977,-422.613,661.424
2025-02-06 23:30:00,23:15 - 23:30,2025-02-07 00:30:00,00:15 - 00:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11305.256,0.0,1331.26,17575.295,,-216.056,,0.0,,11305.256,,,,,6332.566,-496.325,659.453
2025-02-06 23:45:00,23:30 - 23:45,2025-02-07 00:45:00,00:30 - 00:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11202.03,0.0,1381.556,17395.18,,-216.391,,0.0,,11202.03,,,,,6372.394,-623.174,659.82
2025-02-07 00:00:00,23:45 - 24:00,2025-02-07 01:00:00,00:45 - 01:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10956.735,0.0,1390.816,17253.951,,-246.226,,0.0,,10956.735,,,,,6374.384,-496.993,659.252
2025-02-07 00:15:00,00:00 - 00:15,2025-02-07 01:15:00,01:00 - 01:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10975.947,0.0,1365.461,17263.717,,-310.083,,0.0,,10975.947,,,,,6335.675,-397.006,658.182
2025-02-07 00:30:00,00:15 - 00:30,2025-02-07 01:30:00,01:15 - 01:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10980.47,0.0,1386.327,17228.94,,-373.019,,0.0,,10980.47,,,,,6352.307,-390.275,660.455
2025-02-07 00:45:00,00:30 - 00:45,2025-02-07 01:45:00,01:30 - 01:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10882.616,0.0,1374.741,16990.68,,-372.816,,0.0,,10882.616,,,,,6336.64,-516.289,663.128
2025-02-07 01:00:00,00:45 - 01:00,2025-02-07 02:00:00,01:45 - 02:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10648.593,0.0,1406.361,16822.822,,-373.14,,0.0,,10648.593,,,,,6365.284,-477.201,660.786
2025-02-07 01:15:00,01:00 - 01:15,2025-02-07 02:15:00,02:00 - 02:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10503.359,0.0,1433.864,16916.268,,-372.737,,0.0,,10503.359,,,,,6375.615,-353.126,764.656
2025-02-07 01:30:00,01:15 - 01:30,2025-02-07 02:30:00,02:15 - 02:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10407.766,0.0,1402.026,16724.096,,-372.78,,0.0,,10407.766,,,,,6329.358,-396.594,760.347
2025-02-07 01:45:00,01:30 - 01:45,2025-02-07 02:45:00,02:30 - 02:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10368.298,0.0,1426.228,16665.95,,-372.04,,0.0,,10368.298,,,,,6344.336,-440.659,761.516
2025-02-07 02:00:00,01:45 - 02:00,2025-02-07 03:00:00,02:45 - 03:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10405.728,0.0,1402.631,16693.975,,-372.421,,0.0,,10405.728,,,,,6314.288,-436.634,781.015
2025-02-07 02:15:00,02:00 - 02:15,2025-02-07 03:15:00,03:00 - 03:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10542.055,0.0,1373.911,16898.05,,-373.316,,0.0,,10542.055,,,,,6225.917,-291.894,802.989
2025-02-07 02:30:00,02:15 - 02:30,2025-02-07 03:30:00,03:15 - 03:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10496.7,0.0,1386.843,16861.85,,-373.016,,0.0,,10496.7,,,,,6253.885,-309.915,805.396
2025-02-07 02:45:00,02:30 - 02:45,2025-02-07 03:45:00,03:30 - 03:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10615.793,0.0,1405.341,16852.36,,-372.644,,0.0,,10615.793,,,,,6259.732,-455.583,804.061
2025-02-07 03:00:00,02:45 - 03:00,2025-02-07 04:00:00,03:45 - 04:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10662.167,0.0,1454.293,16992.697,,-372.724,,0.0,,10662.167,,,,,6308.81,-428.62,831.763
2025-02-07 03:15:00,03:00 - 03:15,2025-02-07 04:15:00,04:00 - 04:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10609.658,0.0,1460.997,17149.148,,-372.535,,0.0,,10609.658,,,,,6339.76,-278.032,859.597
2025-02-07 03:30:00,03:15 - 03:30,2025-02-07 04:30:00,04:15 - 04:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10742.476,0.0,1483.74,17198.697,,-372.361,,0.0,,10742.476,,,,,6378.847,-404.261,858.696
2025-02-07 03:45:00,03:30 - 03:45,2025-02-07 04:45:00,04:30 - 04:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10980.012,0.0,1480.203,17401.4,,-372.218,,0.0,,10980.012,,,,,6376.341,-441.06,857.827
2025-02-07 04:00:00,03:45 - 04:00,2025-02-07 05:00:00,04:45 - 05:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10747.847,0.0,1521.369,17547.37,,-372.595,,0.0,,10747.847,,,,,6414.72,-48.491,823.389
2025-02-07 04:15:00,04:00 - 04:15,2025-02-07 05:15:00,05:00 - 05:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10363.072,0.0,1542.528,17916.705,,-371.673,,0.0,,10363.072,,,,,6434.122,854.301,627.184
2025-02-07 04:30:00,04:15 - 04:30,2025-02-07 05:30:00,05:15 - 05:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,10851.266,0.0,1597.185,17948.646,,-340.943,,0.0,,10851.266,,,,,6491.117,324.325,628.881
2025-02-07 04:45:00,04:30 - 04:45,2025-02-07 05:45:00,05:30 - 05:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11274.33,0.0,1675.598,18475.818,,-340.707,,0.0,,11274.33,,,,,6571.637,336.18,627.177
2025-02-07 05:00:00,04:45 - 05:00,2025-02-07 06:00:00,05:45 - 06:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11554.824,0.0,1671.959,19020.523,,-341.361,,0.0,,11554.824,,,,,6611.348,489.304,734.608
2025-02-07 05:15:00,05:00 - 05:15,2025-02-07 06:15:00,06:00 - 06:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12026.817,0.0,1681.605,20095.719,,-8.339,,0.0,,12026.817,,,,,6635.827,644.048,797.965
2025-02-07 05:30:00,05:15 - 05:30,2025-02-07 06:30:00,06:15 - 06:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12771.079,0.0,1692.654,20948.254,,-8.492,,0.0,,12771.079,,,,,6651.129,720.273,797.864
2025-02-07 05:45:00,05:30 - 05:45,2025-02-07 06:45:00,06:30 - 06:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13096.491,0.0,1763.1,21101.486,,-8.492,,20.32,,13076.171,,,,,6729.441,468.757,793.689
2025-02-07 06:00:00,05:45 - 06:00,2025-02-07 07:00:00,06:45 - 07:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13446.98,10.549,1801.507,21627.266,,-8.492,,119.607,,13327.373,,,,,6783.6,622.525,808.152
2025-02-07 06:15:00,06:00 - 06:15,2025-02-07 07:15:00,07:00 - 07:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13335.014,44.087,1870.818,22066.299,,-8.187,,304.034,,13030.98,,,,,7020.508,903.613,807.351
2025-02-07 06:30:00,06:15 - 06:30,2025-02-07 07:30:00,07:15 - 07:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13483.813,178.037,1875.213,22412.514,,-8.187,,292.05,,13191.763,,,,,7140.896,980.87,808.321
2025-02-07 06:45:00,06:30 - 06:45,2025-02-07 07:45:00,07:30 - 07:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13624.501,320.252,1944.772,22715.66,,-7.996,,293.253,,13331.248,,,,,7350.105,951.002,806.247
2025-02-07 07:00:00,06:45 - 07:00,2025-02-07 08:00:00,07:45 - 08:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13648.68,473.104,2016.947,22859.104,,-8.225,,292.185,,13356.496,,,,,7569.898,885.899,766.951
2025-02-07 07:15:00,07:00 - 07:15,2025-02-07 08:15:00,08:00 - 08:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13535.866,559.805,2034.848,23042.66,,-7.996,,378.338,,13157.528,,,,,7613.913,1171.598,725.079
2025-02-07 07:30:00,07:15 - 07:30,2025-02-07 08:30:00,08:15 - 08:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13462.962,788.148,2109.358,23225.37,,-7.958,,232.927,,13230.034,,,,,7881.976,1167.579,725.011
2025-02-07 07:45:00,07:30 - 07:45,2025-02-07 08:45:00,08:30 - 08:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13382.719,1023.317,2101.775,23333.988,,-7.958,,212.23,,13170.49,,,,,8101.413,1133.867,726.048
2025-02-07 08:00:00,07:45 - 08:00,2025-02-07 09:00:00,08:45 - 09:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13204.371,1228.344,2130.174,23498.56,,-7.958,,213.524,,12990.847,,,,,8336.729,1340.738,611.98
2025-02-07 08:15:00,08:00 - 08:15,2025-02-07 09:15:00,09:00 - 09:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,13043.962,1429.623,2071.212,23533.775,,-7.958,,73.774,,12970.188,,,,,8399.501,1675.284,431.487
2025-02-07 08:30:00,08:15 - 08:30,2025-02-07 09:30:00,09:15 - 09:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12783.297,1625.512,2094.908,23411.412,,-8.339,,16.265,,12767.032,,,,,8635.178,1583.824,430.853
2025-02-07 08:45:00,08:30 - 08:45,2025-02-07 09:45:00,09:30 - 09:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12469.062,1777.383,2184.334,23205.03,,-8.187,,16.515,,12452.547,,,,,8887.017,1442.148,432.489
2025-02-07 09:00:00,08:45 - 09:00,2025-02-07 10:00:00,09:45 - 10:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11990.515,2291.987,2405.923,23291.154,,-8.263,,16.439,,11974.077,,,,,9610.262,1174.183,512.557
2025-02-07 09:15:00,09:00 - 09:15,2025-02-07 10:15:00,10:00 - 10:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12864.904,2461.586,2524.272,23061.902,,-8.148,,16.393,,12848.511,,,,,9845.526,-265.798,633.719
2025-02-07 09:30:00,09:15 - 09:30,2025-02-07 10:30:00,10:15 - 10:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12363.502,2611.04,2719.024,23237.545,,-8.301,,0.0,,12363.502,,,,,10203.491,63.259,637.294
2025-02-07 09:45:00,09:30 - 09:45,2025-02-07 10:45:00,10:30 - 10:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11931.447,2549.754,2743.777,22979.324,,-7.805,,0.0,,11931.447,,,,,10166.968,258.786,638.229
2025-02-07 10:00:00,09:45 - 10:00,2025-02-07 11:00:00,10:45 - 11:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11936.168,3035.845,2789.259,23314.47,,-7.958,,0.0,,11936.168,,,,,10691.458,-57.665,741.967
2025-02-07 10:15:00,10:00 - 10:15,2025-02-07 11:15:00,11:00 - 11:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12485.122,3007.538,2925.741,23543.127,,-144.139,,0.0,,12485.122,,,,,10764.839,-373.857,821.062
2025-02-07 10:30:00,10:15 - 10:30,2025-02-07 11:30:00,11:15 - 11:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12434.648,2977.693,3030.312,23203.14,,-143.643,,0.0,,12434.648,,,,,10816.631,-713.031,823.236
2025-02-07 10:45:00,10:30 - 10:45,2025-02-07 11:45:00,11:30 - 11:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12284.275,3072.803,3093.323,23292.07,,-144.101,,0.0,,12284.275,,,,,11004.682,-666.009,818.823
2025-02-07 11:00:00,10:45 - 11:00,2025-02-07 12:00:00,11:45 - 12:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12140.271,3135.505,3125.453,23474.42,,-145.01,,0.0,,12140.271,,,,,11106.026,-318.064,715.997
2025-02-07 11:15:00,11:00 - 11:15,2025-02-07 12:15:00,12:00 - 12:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12095.362,3379.173,3081.167,23526.521,,-8.148,,0.0,,12095.362,,,,,11332.501,-539.892,661.599
2025-02-07 11:30:00,11:15 - 11:30,2025-02-07 12:30:00,12:15 - 12:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12083.103,2751.353,3208.496,23108.613,,-8.301,,0.0,,12083.103,,,,,10847.965,-451.842,657.189
2025-02-07 11:45:00,11:30 - 11:45,2025-02-07 12:45:00,12:30 - 12:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11813.842,2921.219,3234.211,23295.883,,-7.805,,0.0,,11813.842,,,,,11031.169,-181.912,657.489
2025-02-07 12:00:00,11:45 - 12:00,2025-02-07 13:00:00,12:45 - 13:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11992.918,2665.455,3256.911,23028.887,,-7.958,,0.0,,11992.918,,,,,10807.694,-353.552,618.283
2025-02-07 12:15:00,12:00 - 12:15,2025-02-07 13:15:00,13:00 - 13:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12170.073,2691.693,3452.577,23552.375,,-8.492,,0.0,,12170.073,,,,,11082.185,-103.429,425.537
2025-02-07 12:30:00,12:15 - 12:30,2025-02-07 13:30:00,13:15 - 13:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12132.145,2566.757,3618.402,23395.012,,-8.148,,0.0,,12132.145,,,,,11094.11,-243.637,428.341
2025-02-07 12:45:00,12:30 - 12:45,2025-02-07 13:45:00,13:30 - 13:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11928.35,2299.776,3700.297,23155.025,,-8.148,,0.0,,11928.35,,,,,10907.321,-91.447,431.55
2025-02-07 13:00:00,12:45 - 13:00,2025-02-07 14:00:00,13:45 - 14:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11347.479,2371.62,3818.494,22759.385,,-8.11,,0.0,,11347.479,,,,,11189.199,-274.905,526.321
2025-02-07 13:15:00,13:00 - 13:15,2025-02-07 14:15:00,14:00 - 14:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11418.02,2168.754,3972.581,22917.863,,-8.301,,0.0,,11418.02,,,,,11053.07,-134.738,598.114
2025-02-07 13:30:00,13:15 - 13:30,2025-02-07 14:30:00,14:15 - 14:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11433.756,1765.876,4193.92,22848.662,,-8.339,,0.0,,11433.756,,,,,10868.466,-42.24,597.72
2025-02-07 13:45:00,13:30 - 13:45,2025-02-07 14:45:00,14:30 - 14:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11763.468,1417.523,4320.293,22778.424,,-8.148,,0.0,,11763.468,,,,,10647.53,-237.021,602.295
2025-02-07 14:00:00,13:45 - 14:00,2025-02-07 15:00:00,14:45 - 15:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11657.464,1153.453,4521.055,22841.531,,-8.148,,0.0,,11657.464,,,,,10596.082,34.747,570.986
2025-02-07 14:15:00,14:00 - 14:15,2025-02-07 15:15:00,15:00 - 15:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11136.276,957.026,4563.23,22549.174,,-8.148,,174.7,,10961.576,,,,,10521.159,486.704,401.684
2025-02-07 14:30:00,14:15 - 14:30,2025-02-07 15:30:00,15:15 - 15:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11496.119,741.523,4616.047,22627.379,,-7.958,,174.6,,11321.519,,,,,10324.153,410.352,399.912
2025-02-07 14:45:00,14:30 - 14:45,2025-02-07 15:45:00,15:30 - 15:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11629.532,579.288,4680.81,22622.246,,-8.339,,174.6,,11454.932,,,,,10283.663,330.757,394.133
2025-02-07 15:00:00,14:45 - 15:00,2025-02-07 16:00:00,15:45 - 16:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11758.364,388.616,4812.821,22627.64,,-4.208,,184.59,,11573.774,,,,,10261.005,316.54,285.74
2025-02-07 15:15:00,15:00 - 15:15,2025-02-07 16:15:00,16:00 - 16:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11766.894,366.453,4893.905,22704.3,,-4.17,,181.77,,11585.124,,,,,10361.964,324.097,250.015
2025-02-07 15:30:00,15:15 - 15:30,2025-02-07 16:30:00,16:15 - 16:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11953.925,160.239,5012.634,22712.678,,-4.208,,181.74,,11772.185,,,,,10169.076,329.807,248.379
2025-02-07 15:45:00,15:30 - 15:45,2025-02-07 16:45:00,16:30 - 16:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12195.677,106.676,5031.01,22714.195,,-4.208,,181.62,,12014.057,,,,,10119.99,151.125,248.212
2025-02-07 16:00:00,15:45 - 16:00,2025-02-07 17:00:00,16:45 - 17:00,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12261.165,147.358,5099.067,23031.682,,-4.208,,192.24,,12068.925,,,,,10261.852,-23.611,556.585
2025-02-07 16:15:00,16:00 - 16:15,2025-02-07 17:15:00,17:00 - 17:15,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,12037.449,0.0,5338.955,23232.777,,-4.208,,202.49,,11834.959,,,,,10378.633,184.686,628.517
2025-02-07 16:30:00,16:15 - 16:30,2025-02-07 17:30:00,17:15 - 17:30,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11689.203,0.0,5456.496,23172.553,,-4.36,,202.4,,11486.803,,,,,10521.51,329.13,623.07
2025-02-07 16:45:00,16:30 - 16:45,2025-02-07 17:45:00,17:30 - 17:45,2025-02-07,2026-01-18 02:27:34.241,2026-01-18 01:27:34.241,11478.064,0.0,5691.375,23109.168,,-4.017,,202.62,,11275.444,,,,,10768.879,236.33,626.411
